,lat,lon,State Code,type
278,39.0166,-84.6016,KY,Med&Vac
279,39.0166,-84.6016,KY,Med&Vac
280,39.0166,-84.6016,KY,Med&Vac
281,39.0166,-84.6016,KY,Med&Vac
282,39.0166,-84.6016,KY,Med&Vac
283,39.0166,-84.6016,KY,Med&Vac
284,39.0166,-84.6016,KY,Med&Vac
285,39.0166,-84.6016,KY,Med&Vac
286,39.0166,-84.6016,KY,Med&Vac
287,39.0166,-84.6016,KY,Med&Vac
288,39.0166,-84.6016,KY,Med&Vac
289,39.0166,-84.6016,KY,Med&Vac
290,36.7193,-86.579,KY,Med&Vac
291,36.7193,-86.579,KY,Med&Vac
292,36.7193,-86.579,KY,Med&Vac
293,36.7193,-86.579,KY,Med&Vac
294,36.7193,-86.579,KY,Med&Vac
295,36.7193,-86.579,KY,Med&Vac
296,36.7193,-86.579,KY,Med&Vac
297,36.7193,-86.579,KY,Med&Vac
298,36.7193,-86.579,KY,Med&Vac
299,36.7193,-86.579,KY,Med&Vac
300,36.7193,-86.579,KY,Med&Vac
301,36.7193,-86.579,KY,Med&Vac
302,36.7193,-86.579,KY,Med&Vac
303,36.7193,-86.579,KY,Med&Vac
304,36.7193,-86.579,KY,Med&Vac
305,36.7193,-86.579,KY,Med&Vac
306,36.7193,-86.579,KY,Med&Vac
307,36.7193,-86.579,KY,Med&Vac
308,36.7193,-86.579,KY,Med&Vac
309,36.7193,-86.579,KY,Med&Vac
310,36.7193,-86.579,KY,Med&Vac
311,36.7193,-86.579,KY,Med&Vac
312,36.7193,-86.579,KY,Med&Vac
313,36.7193,-86.579,KY,Med&Vac
314,36.7193,-86.579,KY,Med&Vac
315,36.7193,-86.579,KY,Med&Vac
316,36.7193,-86.579,KY,Med&Vac
317,36.7193,-86.579,KY,Med&Vac
318,36.7193,-86.579,KY,Med&Vac
319,36.7193,-86.579,KY,Med&Vac
320,36.7193,-86.579,KY,Med&Vac
321,36.7193,-86.579,KY,Med&Vac
322,36.7193,-86.579,KY,Med&Vac
323,36.7193,-86.579,KY,Med&Vac
324,36.7193,-86.579,KY,Med&Vac
325,36.7193,-86.579,KY,Med&Vac
326,36.7193,-86.579,KY,Med&Vac
327,36.7193,-86.579,KY,Med&Vac
328,36.7193,-86.579,KY,Med&Vac
329,36.7193,-86.579,KY,Med&Vac
330,38.638,-83.7859,KY,Med&Vac
331,38.638,-83.7859,KY,Med&Vac
332,38.638,-83.7859,KY,Med&Vac
333,38.638,-83.7859,KY,Med&Vac
334,38.638,-83.7859,KY,Med&Vac
335,38.638,-83.7859,KY,Med&Vac
336,38.638,-83.7859,KY,Med&Vac
337,38.638,-83.7859,KY,Med&Vac
338,38.638,-83.7859,KY,Med&Vac
339,38.638,-83.7859,KY,Med&Vac
340,39.003,-84.6218,KY,Med&Vac
341,39.003,-84.6218,KY,Med&Vac
342,39.003,-84.6218,KY,Med&Vac
343,39.003,-84.6218,KY,Med&Vac
344,39.003,-84.6218,KY,Med&Vac
345,39.003,-84.6218,KY,Med&Vac
346,39.003,-84.6218,KY,Med&Vac
347,39.003,-84.6218,KY,Med&Vac
348,39.003,-84.6218,KY,Med&Vac
349,39.003,-84.6218,KY,Med&Vac
350,39.003,-84.6218,KY,Med&Vac
351,39.003,-84.6218,KY,Med&Vac
352,39.003,-84.6218,KY,Med&Vac
353,39.003,-84.6218,KY,Med&Vac
354,39.003,-84.6218,KY,Med&Vac
355,39.003,-84.6218,KY,Med&Vac
356,39.003,-84.6218,KY,Med&Vac
357,39.003,-84.6218,KY,Med&Vac
358,39.003,-84.6218,KY,Med&Vac
359,39.003,-84.6218,KY,Med&Vac
360,38.0519,-85.5357,KY,Med&Vac
361,38.0519,-85.5357,KY,Med&Vac
362,38.0519,-85.5357,KY,Med&Vac
363,38.0519,-85.5357,KY,Med&Vac
364,38.0519,-85.5357,KY,Med&Vac
365,38.0519,-85.5357,KY,Med&Vac
366,38.0519,-85.5357,KY,Med&Vac
367,38.0519,-85.5357,KY,Med&Vac
368,38.0519,-85.5357,KY,Med&Vac
369,38.0519,-85.5357,KY,Med&Vac
370,38.0519,-85.5357,KY,Med&Vac
371,38.0519,-85.5357,KY,Med&Vac
372,38.0519,-85.5357,KY,Med&Vac
373,38.0519,-85.5357,KY,Med&Vac
374,38.0519,-85.5357,KY,Med&Vac
375,38.0519,-85.5357,KY,Med&Vac
376,38.0519,-85.5357,KY,Med&Vac
377,38.0519,-85.5357,KY,Med&Vac
378,38.0519,-85.5357,KY,Med&Vac
379,38.0519,-85.5357,KY,Med&Vac
380,36.7348,-88.635,KY,Med&Vac
381,36.7348,-88.635,KY,Med&Vac
382,36.7348,-88.635,KY,Med&Vac
383,36.7348,-88.635,KY,Med&Vac
384,36.7348,-88.635,KY,Med&Vac
385,36.7348,-88.635,KY,Med&Vac
386,36.7348,-88.635,KY,Med&Vac
387,36.7348,-88.635,KY,Med&Vac
388,36.7348,-88.635,KY,Med&Vac
389,36.7348,-88.635,KY,Med&Vac
390,36.7348,-88.635,KY,Med&Vac
391,36.7348,-88.635,KY,Med&Vac
392,36.7348,-88.635,KY,Med&Vac
393,36.7348,-88.635,KY,Med&Vac
394,36.7348,-88.635,KY,Med&Vac
395,36.7348,-88.635,KY,Med&Vac
396,36.7348,-88.635,KY,Med&Vac
397,36.7348,-88.635,KY,Med&Vac
398,36.7348,-88.635,KY,Med&Vac
399,36.7348,-88.635,KY,Med&Vac
400,37.7595,-87.1344,KY,Med&Vac
401,37.7595,-87.1344,KY,Med&Vac
402,37.7595,-87.1344,KY,Med&Vac
403,37.7595,-87.1344,KY,Med&Vac
404,37.7595,-87.1344,KY,Med&Vac
405,37.7595,-87.1344,KY,Med&Vac
406,37.7595,-87.1344,KY,Med&Vac
407,37.7595,-87.1344,KY,Med&Vac
408,37.7595,-87.1344,KY,Med&Vac
409,37.7595,-87.1344,KY,Med&Vac
410,37.8952,-84.5677,KY,Med&Vac
411,37.8952,-84.5677,KY,Med&Vac
412,37.8952,-84.5677,KY,Med&Vac
413,37.8952,-84.5677,KY,Med&Vac
414,37.8952,-84.5677,KY,Med&Vac
415,37.8952,-84.5677,KY,Med&Vac
416,37.8952,-84.5677,KY,Med&Vac
417,37.8952,-84.5677,KY,Med&Vac
418,37.8952,-84.5677,KY,Med&Vac
419,37.8952,-84.5677,KY,Med&Vac
420,38.0163,-84.4188,KY,Med&Vac
421,38.0163,-84.4188,KY,Med&Vac
422,38.0163,-84.4188,KY,Med&Vac
423,38.0163,-84.4188,KY,Med&Vac
424,38.0163,-84.4188,KY,Med&Vac
425,38.0163,-84.4188,KY,Med&Vac
426,38.0163,-84.4188,KY,Med&Vac
427,38.0163,-84.4188,KY,Med&Vac
428,38.0163,-84.4188,KY,Med&Vac
429,38.0163,-84.4188,KY,Med&Vac
430,38.6794,-84.5972,KY,Med&Vac
431,38.6794,-84.5972,KY,Med&Vac
432,38.6794,-84.5972,KY,Med&Vac
433,38.6794,-84.5972,KY,Med&Vac
434,38.6794,-84.5972,KY,Med&Vac
435,38.6794,-84.5972,KY,Med&Vac
436,38.6794,-84.5972,KY,Med&Vac
437,38.6794,-84.5972,KY,Med&Vac
438,38.6794,-84.5972,KY,Med&Vac
439,38.6794,-84.5972,KY,Med&Vac
440,38.6794,-84.5972,KY,Med&Vac
441,38.6794,-84.5972,KY,Med&Vac
442,38.6794,-84.5972,KY,Med&Vac
443,38.6794,-84.5972,KY,Med&Vac
444,38.6794,-84.5972,KY,Med&Vac
445,38.6794,-84.5972,KY,Med&Vac
446,38.6794,-84.5972,KY,Med&Vac
447,38.6794,-84.5972,KY,Med&Vac
448,38.6794,-84.5972,KY,Med&Vac
449,38.6794,-84.5972,KY,Med&Vac
450,38.2906,-85.5089,KY,Med&Vac
451,38.2906,-85.5089,KY,Med&Vac
452,38.2906,-85.5089,KY,Med&Vac
453,38.2906,-85.5089,KY,Med&Vac
454,38.2906,-85.5089,KY,Med&Vac
455,38.2906,-85.5089,KY,Med&Vac
456,38.2906,-85.5089,KY,Med&Vac
457,38.2906,-85.5089,KY,Med&Vac
458,38.2906,-85.5089,KY,Med&Vac
459,38.2906,-85.5089,KY,Med&Vac
460,38.2738,-85.7995,KY,Med&Vac
461,38.2738,-85.7995,KY,Med&Vac
462,38.2738,-85.7995,KY,Med&Vac
463,38.2738,-85.7995,KY,Med&Vac
464,38.2738,-85.7995,KY,Med&Vac
465,38.2738,-85.7995,KY,Med&Vac
466,38.2738,-85.7995,KY,Med&Vac
467,38.2738,-85.7995,KY,Med&Vac
468,38.2738,-85.7995,KY,Med&Vac
469,38.2738,-85.7995,KY,Med&Vac
470,38.2738,-85.7995,KY,Med&Vac
471,38.2738,-85.7995,KY,Med&Vac
472,38.2738,-85.7995,KY,Med&Vac
473,38.2738,-85.7995,KY,Med&Vac
474,38.2738,-85.7995,KY,Med&Vac
475,38.2738,-85.7995,KY,Med&Vac
476,38.2738,-85.7995,KY,Med&Vac
477,38.2738,-85.7995,KY,Med&Vac
478,38.2738,-85.7995,KY,Med&Vac
479,38.2738,-85.7995,KY,Med&Vac
480,37.8388,-87.5882,KY,Med&Vac
481,37.8388,-87.5882,KY,Med&Vac
482,37.8388,-87.5882,KY,Med&Vac
483,37.8388,-87.5882,KY,Med&Vac
484,37.8388,-87.5882,KY,Med&Vac
485,37.8388,-87.5882,KY,Med&Vac
486,37.8388,-87.5882,KY,Med&Vac
487,37.8388,-87.5882,KY,Med&Vac
488,37.8388,-87.5882,KY,Med&Vac
489,37.8388,-87.5882,KY,Med&Vac
490,37.8388,-87.5882,KY,Med&Vac
491,37.8388,-87.5882,KY,Med&Vac
492,37.8388,-87.5882,KY,Med&Vac
493,37.8388,-87.5882,KY,Med&Vac
494,37.8388,-87.5882,KY,Med&Vac
495,37.8388,-87.5882,KY,Med&Vac
496,37.8388,-87.5882,KY,Med&Vac
497,37.8388,-87.5882,KY,Med&Vac
498,37.8388,-87.5882,KY,Med&Vac
499,37.8388,-87.5882,KY,Med&Vac
500,38.1922,-84.5626,KY,Med&Vac
501,38.1922,-84.5626,KY,Med&Vac
502,38.1922,-84.5626,KY,Med&Vac
503,38.1922,-84.5626,KY,Med&Vac
504,38.1922,-84.5626,KY,Med&Vac
505,38.1922,-84.5626,KY,Med&Vac
506,38.1922,-84.5626,KY,Med&Vac
507,38.1922,-84.5626,KY,Med&Vac
508,38.1922,-84.5626,KY,Med&Vac
509,38.1922,-84.5626,KY,Med&Vac
510,38.1922,-84.5626,KY,Med&Vac
511,38.1922,-84.5626,KY,Med&Vac
512,38.1922,-84.5626,KY,Med&Vac
513,38.1922,-84.5626,KY,Med&Vac
514,38.1922,-84.5626,KY,Med&Vac
515,38.1922,-84.5626,KY,Med&Vac
516,38.1922,-84.5626,KY,Med&Vac
517,38.1922,-84.5626,KY,Med&Vac
518,38.1922,-84.5626,KY,Med&Vac
519,38.1922,-84.5626,KY,Med&Vac
520,38.1922,-84.5626,KY,Med&Vac
521,38.1922,-84.5626,KY,Med&Vac
522,38.1922,-84.5626,KY,Med&Vac
523,38.1922,-84.5626,KY,Med&Vac
524,38.1922,-84.5626,KY,Med&Vac
525,38.1922,-84.5626,KY,Med&Vac
526,38.1922,-84.5626,KY,Med&Vac
527,38.1922,-84.5626,KY,Med&Vac
528,38.1922,-84.5626,KY,Med&Vac
529,38.1922,-84.5626,KY,Med&Vac
530,38.1922,-84.5626,KY,Med&Vac
531,38.1922,-84.5626,KY,Med&Vac
532,38.1922,-84.5626,KY,Med&Vac
533,38.1922,-84.5626,KY,Med&Vac
534,38.1922,-84.5626,KY,Med&Vac
535,38.1922,-84.5626,KY,Med&Vac
536,38.1922,-84.5626,KY,Med&Vac
537,38.1922,-84.5626,KY,Med&Vac
538,38.1922,-84.5626,KY,Med&Vac
539,38.1922,-84.5626,KY,Med&Vac
540,38.1984,-85.662,KY,Med&Vac
541,38.1984,-85.662,KY,Med&Vac
542,38.1984,-85.662,KY,Med&Vac
543,38.1984,-85.662,KY,Med&Vac
544,38.1984,-85.662,KY,Med&Vac
545,38.1984,-85.662,KY,Med&Vac
546,38.1984,-85.662,KY,Med&Vac
547,38.1984,-85.662,KY,Med&Vac
548,38.1984,-85.662,KY,Med&Vac
549,38.1984,-85.662,KY,Med&Vac
550,38.1984,-85.662,KY,Med&Vac
551,38.1984,-85.662,KY,Med&Vac
552,38.1984,-85.662,KY,Med&Vac
553,38.1984,-85.662,KY,Med&Vac
554,38.1984,-85.662,KY,Med&Vac
555,38.1984,-85.662,KY,Med&Vac
556,38.1984,-85.662,KY,Med&Vac
557,38.1984,-85.662,KY,Med&Vac
558,38.1984,-85.662,KY,Med&Vac
559,38.1984,-85.662,KY,Med&Vac
560,38.2537,-85.6442,KY,Med&Vac
561,38.2537,-85.6442,KY,Med&Vac
562,38.2537,-85.6442,KY,Med&Vac
563,38.2537,-85.6442,KY,Med&Vac
564,38.2537,-85.6442,KY,Med&Vac
565,38.2537,-85.6442,KY,Med&Vac
566,38.2537,-85.6442,KY,Med&Vac
567,38.2537,-85.6442,KY,Med&Vac
568,38.2537,-85.6442,KY,Med&Vac
569,38.2537,-85.6442,KY,Med&Vac
570,38.6833,-85.1629,KY,Med&Vac
571,38.6833,-85.1629,KY,Med&Vac
572,38.6833,-85.1629,KY,Med&Vac
573,38.6833,-85.1629,KY,Med&Vac
574,38.6833,-85.1629,KY,Med&Vac
575,38.6833,-85.1629,KY,Med&Vac
576,38.6833,-85.1629,KY,Med&Vac
577,38.6833,-85.1629,KY,Med&Vac
578,38.6833,-85.1629,KY,Med&Vac
579,38.6833,-85.1629,KY,Med&Vac
580,38.6833,-85.1629,KY,Med&Vac
581,38.6833,-85.1629,KY,Med&Vac
582,38.6833,-85.1629,KY,Med&Vac
583,38.6833,-85.1629,KY,Med&Vac
584,38.6833,-85.1629,KY,Med&Vac
585,38.6833,-85.1629,KY,Med&Vac
586,38.6833,-85.1629,KY,Med&Vac
587,38.6833,-85.1629,KY,Med&Vac
588,38.6833,-85.1629,KY,Med&Vac
589,38.6833,-85.1629,KY,Med&Vac
590,37.3672,-84.336,KY,Med&Vac
591,37.3672,-84.336,KY,Med&Vac
592,37.3672,-84.336,KY,Med&Vac
593,37.3672,-84.336,KY,Med&Vac
594,37.3672,-84.336,KY,Med&Vac
595,37.3672,-84.336,KY,Med&Vac
596,37.3672,-84.336,KY,Med&Vac
597,37.3672,-84.336,KY,Med&Vac
598,37.3672,-84.336,KY,Med&Vac
599,37.3672,-84.336,KY,Med&Vac
600,37.3672,-84.336,KY,Med&Vac
601,37.3672,-84.336,KY,Med&Vac
602,37.3672,-84.336,KY,Med&Vac
603,37.3672,-84.336,KY,Med&Vac
604,37.3672,-84.336,KY,Med&Vac
605,37.3672,-84.336,KY,Med&Vac
606,37.3672,-84.336,KY,Med&Vac
607,37.3672,-84.336,KY,Med&Vac
608,37.3672,-84.336,KY,Med&Vac
609,37.3672,-84.336,KY,Med&Vac
610,37.9809,-86.1641,KY,Med&Vac
611,37.9809,-86.1641,KY,Med&Vac
612,37.9809,-86.1641,KY,Med&Vac
613,37.9809,-86.1641,KY,Med&Vac
614,37.9809,-86.1641,KY,Med&Vac
615,37.9809,-86.1641,KY,Med&Vac
616,37.9809,-86.1641,KY,Med&Vac
617,37.9809,-86.1641,KY,Med&Vac
618,37.9809,-86.1641,KY,Med&Vac
619,37.9809,-86.1641,KY,Med&Vac
620,38.2846,-85.6277,KY,Med&Vac
621,38.2846,-85.6277,KY,Med&Vac
622,38.2846,-85.6277,KY,Med&Vac
623,38.2846,-85.6277,KY,Med&Vac
624,38.2846,-85.6277,KY,Med&Vac
625,38.2846,-85.6277,KY,Med&Vac
626,38.2846,-85.6277,KY,Med&Vac
627,38.2846,-85.6277,KY,Med&Vac
628,38.2846,-85.6277,KY,Med&Vac
629,38.2846,-85.6277,KY,Med&Vac
630,38.2846,-85.6277,KY,Med&Vac
631,38.2846,-85.6277,KY,Med&Vac
632,38.2846,-85.6277,KY,Med&Vac
633,38.2846,-85.6277,KY,Med&Vac
634,38.2846,-85.6277,KY,Med&Vac
635,38.2846,-85.6277,KY,Med&Vac
636,38.2846,-85.6277,KY,Med&Vac
637,38.2846,-85.6277,KY,Med&Vac
638,38.2846,-85.6277,KY,Med&Vac
639,38.2846,-85.6277,KY,Med&Vac
640,38.2846,-85.6277,KY,Med&Vac
641,38.2846,-85.6277,KY,Med&Vac
642,38.2846,-85.6277,KY,Med&Vac
643,38.2846,-85.6277,KY,Med&Vac
644,38.2846,-85.6277,KY,Med&Vac
645,38.2846,-85.6277,KY,Med&Vac
646,38.2846,-85.6277,KY,Med&Vac
647,38.2846,-85.6277,KY,Med&Vac
648,38.2846,-85.6277,KY,Med&Vac
649,38.2846,-85.6277,KY,Med&Vac
650,38.2846,-85.6277,KY,Med&Vac
651,38.2846,-85.6277,KY,Med&Vac
652,38.2846,-85.6277,KY,Med&Vac
653,38.2846,-85.6277,KY,Med&Vac
654,38.2846,-85.6277,KY,Med&Vac
655,38.2846,-85.6277,KY,Med&Vac
656,38.2846,-85.6277,KY,Med&Vac
657,38.2846,-85.6277,KY,Med&Vac
658,38.2846,-85.6277,KY,Med&Vac
659,38.2846,-85.6277,KY,Med&Vac
12,39.0648,-84.7034,KY,Medicine Facility
323,38.0044,-84.5714,KY,Medicine Facility
393,37.6634,-82.8177,KY,Medicine Facility
1509,37.8285,-85.4648,KY,Medicine Facility
1753,37.9014,-84.584,KY,Medicine Facility
2015,37.9818,-84.5511,KY,Medicine Facility
2636,37.7347,-85.8885,KY,Medicine Facility
3646,38.008,-85.6592,KY,Medicine Facility
4485,38.0477,-85.5547,KY,Medicine Facility
4950,38.1927,-85.8083,KY,Medicine Facility
5412,38.1831,-85.6057,KY,Medicine Facility
5600,38.2581,-85.6378,KY,Medicine Facility
5868,37.7284,-85.8852,KY,Medicine Facility
6539,38.5684,-82.8264,KY,Medicine Facility
7654,38.088,-85.6668,KY,Medicine Facility
8020,38.0593,-84.4634,KY,Medicine Facility
8022,37.8439,-87.5862,KY,Medicine Facility
8571,38.1444,-85.7737,KY,Medicine Facility
8580,37.7285,-82.7678,KY,Medicine Facility
9667,37.3983,-87.76,KY,Medicine Facility
9892,39.0046,-84.6181,KY,Medicine Facility
10045,38.2871,-85.6293,KY,Medicine Facility
10877,37.1118,-82.8139,KY,Medicine Facility
10939,38.2156,-85.2061,KY,Medicine Facility
11143,39.0213,-84.5903,KY,Medicine Facility
11525,38.3053,-85.5754,KY,Medicine Facility
11600,37.618,-84.7828,KY,Medicine Facility
11946,37.2775,-83.2282,KY,Medicine Facility
12376,38.226,-85.73,KY,Medicine Facility
12674,36.8644,-83.1922,KY,Medicine Facility
12676,38.0891,-85.6703,KY,Medicine Facility
12987,38.3403,-85.6214,KY,Medicine Facility
13040,38.3377,-85.4727,KY,Medicine Facility
13222,38.0251,-84.4055,KY,Medicine Facility
13372,38.284,-85.6308,KY,Medicine Facility
13704,37.7285,-82.7677,KY,Medicine Facility
14222,38.1953,-84.8298,KY,Medicine Facility
14827,38.9823,-84.6508,KY,Medicine Facility
15279,37.5658,-83.3693,KY,Medicine Facility
15778,38.0888,-85.6645,KY,Medicine Facility
15985,37.833,-87.5717,KY,Medicine Facility
16014,36.8603,-87.4948,KY,Medicine Facility
16939,37.0577,-84.6266,KY,Medicine Facility
17214,39.0521,-84.5767,KY,Medicine Facility
17626,38.9882,-84.4015,KY,Medicine Facility
17905,38.0182,-84.4639,KY,Medicine Facility
18290,38.1681,-85.8281,KY,Medicine Facility
18340,39.0353,-84.5362,KY,Medicine Facility
18368,37.162,-83.762,KY,Medicine Facility
18792,39.016,-84.6388,KY,Medicine Facility
19707,37.1107,-87.9184,KY,Medicine Facility
19988,38.0087,-84.4546,KY,Medicine Facility
20240,37.0935,-84.1241,KY,Medicine Facility
20349,38.2224,-85.5331,KY,Medicine Facility
21126,38.0043,-84.4453,KY,Medicine Facility
21168,38.2396,-85.7242,KY,Medicine Facility
21929,39.0839,-84.4828,KY,Medicine Facility
22009,38.2469,-85.5131,KY,Medicine Facility
23103,38.186,-84.5682,KY,Medicine Facility
23355,38.9296,-84.5444,KY,Medicine Facility
24028,38.1567,-85.6956,KY,Medicine Facility
25161,38.213,-85.2589,KY,Medicine Facility
25192,36.6674,-87.4407,KY,Medicine Facility
25612,37.4565,-82.7458,KY,Medicine Facility
25621,38.3001,-85.5456,KY,Medicine Facility
25767,37.9857,-84.2065,KY,Medicine Facility
25927,38.2177,-85.6266,KY,Medicine Facility
25971,38.997,-84.656,KY,Medicine Facility
25972,39.099,-84.4818,KY,Medicine Facility
27463,36.9436,-86.4245,KY,Medicine Facility
28340,38.3818,-84.3062,KY,Medicine Facility
28348,39.005,-84.4209,KY,Medicine Facility
30385,39.0185,-84.6904,KY,Medicine Facility
30404,37.971,-84.4921,KY,Medicine Facility
31060,39.0903,-84.4783,KY,Medicine Facility
31292,38.2232,-85.6876,KY,Medicine Facility
31310,38.0525,-84.7111,KY,Medicine Facility
32034,37.1317,-84.0907,KY,Medicine Facility
32447,37.9913,-85.7152,KY,Medicine Facility
32653,38.2111,-85.717,KY,Medicine Facility
32687,38.2531,-85.6613,KY,Medicine Facility
34580,38.9286,-84.5482,KY,Medicine Facility
34751,38.1658,-84.8959,KY,Medicine Facility
34792,37.7317,-84.2746,KY,Medicine Facility
35381,37.9201,-83.2651,KY,Medicine Facility
35391,38.0657,-84.5273,KY,Medicine Facility
35981,37.0857,-84.6202,KY,Medicine Facility
36739,36.6051,-83.7398,KY,Medicine Facility
37001,37.753,-87.112,KY,Medicine Facility
37309,38.144,-85.84,KY,Medicine Facility
37558,37.8332,-85.9332,KY,Medicine Facility
37598,37.5612,-82.7618,KY,Medicine Facility
37848,37.5666,-85.7384,KY,Medicine Facility
38054,37.8,-85.4366,KY,Medicine Facility
38495,38.1427,-85.5872,KY,Medicine Facility
38794,38.2026,-85.7615,KY,Medicine Facility
39370,38.0485,-84.5218,KY,Medicine Facility
39429,37.8704,-85.9565,KY,Medicine Facility
40349,38.2127,-85.5919,KY,Medicine Facility
40692,37.712,-85.8362,KY,Medicine Facility
40729,38.8561,-84.617,KY,Medicine Facility
40942,38.9627,-84.6772,KY,Medicine Facility
41031,38.1983,-84.8257,KY,Medicine Facility
41062,38.0225,-84.5593,KY,Medicine Facility
41167,37.9797,-84.5312,KY,Medicine Facility
41447,39.0484,-84.5533,KY,Medicine Facility
0,44.1017,-70.1928,ME,Med&Vac
1,44.1017,-70.1928,ME,Med&Vac
2,44.1017,-70.1928,ME,Med&Vac
3,44.1017,-70.1928,ME,Med&Vac
4,44.1017,-70.1928,ME,Med&Vac
5,44.1017,-70.1928,ME,Med&Vac
6,44.1017,-70.1928,ME,Med&Vac
7,44.1017,-70.1928,ME,Med&Vac
8,44.1017,-70.1928,ME,Med&Vac
9,44.1017,-70.1928,ME,Med&Vac
10,44.1017,-70.1928,ME,Med&Vac
11,44.1017,-70.1928,ME,Med&Vac
12,44.1017,-70.1928,ME,Med&Vac
13,44.1017,-70.1928,ME,Med&Vac
14,44.1017,-70.1928,ME,Med&Vac
15,44.1017,-70.1928,ME,Med&Vac
16,44.1017,-70.1928,ME,Med&Vac
17,44.1017,-70.1928,ME,Med&Vac
18,44.1017,-70.1928,ME,Med&Vac
19,44.1017,-70.1928,ME,Med&Vac
2244,43.6007,-70.3183,ME,Medicine Facility
5692,43.8361,-70.4401,ME,Medicine Facility
6342,43.9338,-69.9854,ME,Medicine Facility
7841,43.6367,-70.2568,ME,Medicine Facility
7940,43.659,-70.2962,ME,Medicine Facility
9928,45.1743,-67.2766,ME,Medicine Facility
11131,44.5035,-69.8664,ME,Medicine Facility
11514,43.9097,-69.8258,ME,Medicine Facility
12327,44.3621,-69.7814,ME,Medicine Facility
13072,43.656,-70.2605,ME,Medicine Facility
13418,44.0847,-70.2032,ME,Medicine Facility
13428,43.9067,-69.9272,ME,Medicine Facility
13708,43.8398,-70.441,ME,Medicine Facility
13914,44.9532,-68.6468,ME,Medicine Facility
14388,43.6353,-70.3456,ME,Medicine Facility
15120,43.9063,-69.8914,ME,Medicine Facility
15356,43.4735,-70.5155,ME,Medicine Facility
16498,45.216,-67.6329,ME,Medicine Facility
16647,43.6631,-70.2707,ME,Medicine Facility
16787,46.1425,-67.846,ME,Medicine Facility
17830,45.1831,-67.2839,ME,Medicine Facility
19196,45.3605,-68.5175,ME,Medicine Facility
23086,43.4881,-70.4656,ME,Medicine Facility
24114,44.8417,-68.7422,ME,Medicine Facility
24890,44.2098,-70.5323,ME,Medicine Facility
29636,43.5936,-70.2275,ME,Medicine Facility
30697,43.4438,-70.784,ME,Medicine Facility
33376,43.8214,-70.1107,ME,Medicine Facility
35869,46.8793,-68.0036,ME,Medicine Facility
36782,46.1338,-67.8433,ME,Medicine Facility
39322,43.3015,-70.5874,ME,Medicine Facility
39795,44.3635,-69.785,ME,Medicine Facility
39869,43.6666,-70.2766,ME,Medicine Facility
40023,44.3122,-69.8056,ME,Medicine Facility
40725,44.3613,-69.7846,ME,Medicine Facility
41263,43.3938,-70.5333,ME,Medicine Facility
0,35.524,-108.752,NM,Med&Vac
1,35.524,-108.752,NM,Med&Vac
2,35.524,-108.752,NM,Med&Vac
3,35.524,-108.752,NM,Med&Vac
4,35.524,-108.752,NM,Med&Vac
5,35.524,-108.752,NM,Med&Vac
6,35.524,-108.752,NM,Med&Vac
7,35.524,-108.752,NM,Med&Vac
8,35.524,-108.752,NM,Med&Vac
9,35.524,-108.752,NM,Med&Vac
10,35.524,-108.752,NM,Med&Vac
11,35.524,-108.752,NM,Med&Vac
12,35.524,-108.752,NM,Med&Vac
13,35.524,-108.752,NM,Med&Vac
14,35.524,-108.752,NM,Med&Vac
15,35.524,-108.752,NM,Med&Vac
16,35.524,-108.752,NM,Med&Vac
17,35.524,-108.752,NM,Med&Vac
18,35.524,-108.752,NM,Med&Vac
19,35.524,-108.752,NM,Med&Vac
20,35.524,-108.752,NM,Med&Vac
21,35.524,-108.752,NM,Med&Vac
22,35.524,-108.752,NM,Med&Vac
23,35.524,-108.752,NM,Med&Vac
24,35.524,-108.752,NM,Med&Vac
25,35.524,-108.752,NM,Med&Vac
26,35.524,-108.752,NM,Med&Vac
27,35.524,-108.752,NM,Med&Vac
28,35.524,-108.752,NM,Med&Vac
29,35.524,-108.752,NM,Med&Vac
30,35.524,-108.752,NM,Med&Vac
31,35.524,-108.752,NM,Med&Vac
32,35.524,-108.752,NM,Med&Vac
33,35.524,-108.752,NM,Med&Vac
34,35.524,-108.752,NM,Med&Vac
35,35.524,-108.752,NM,Med&Vac
36,35.524,-108.752,NM,Med&Vac
37,35.524,-108.752,NM,Med&Vac
38,35.524,-108.752,NM,Med&Vac
39,35.524,-108.752,NM,Med&Vac
40,35.6494,-106.0,NM,Med&Vac
41,35.6494,-106.0,NM,Med&Vac
42,35.6494,-106.0,NM,Med&Vac
43,35.6494,-106.0,NM,Med&Vac
44,35.6494,-106.0,NM,Med&Vac
45,35.6494,-106.0,NM,Med&Vac
46,35.6494,-106.0,NM,Med&Vac
47,35.6494,-106.0,NM,Med&Vac
48,35.6494,-106.0,NM,Med&Vac
49,35.6494,-106.0,NM,Med&Vac
50,35.1728,-106.497,NM,Med&Vac
51,35.1728,-106.497,NM,Med&Vac
52,35.1728,-106.497,NM,Med&Vac
53,35.1728,-106.497,NM,Med&Vac
54,35.1728,-106.497,NM,Med&Vac
55,35.1728,-106.497,NM,Med&Vac
56,35.1728,-106.497,NM,Med&Vac
57,35.1728,-106.497,NM,Med&Vac
58,35.1728,-106.497,NM,Med&Vac
59,35.1728,-106.497,NM,Med&Vac
60,35.1728,-106.497,NM,Med&Vac
61,35.1728,-106.497,NM,Med&Vac
62,35.1728,-106.497,NM,Med&Vac
